stock_code,description,revenue,quantity,orders,customers
72225C,?,0.0,-1609,1,0
72225C,,0.0,-226,2,0
72225D,?,0.0,-966,1,0
72225D,,0.0,-12,1,0
21147,found,0.0,72,1,0
21147,,0.0,-5,2,0
21148,,0.0,1,1,0
21153,missing,0.0,-73,1,0
21153,,0.0,-3,1,0
21154,?,0.0,-220,1,0
22281,,0.0,-2,1,0
22285,,0.0,-79,3,0
72045D,,0.0,537,3,0
72051S,,0.0,-98,3,0
72331R,,0.0,-14,1,0
72348B,,0.0,-4,1,0
72529W,,0.0,-83,4,0
72606A,,0.0,-45,2,0
72620A,,0.0,-5,1,0
72655C,,0.0,8,1,0
72671B,,0.0,-7,1,0
72697A,,0.0,-32,1,0
72739B,discoloured,0.0,-70,1,0
72739B,,0.0,-56,3,0
72739C,discoloured,0.0,-64,1,0
72140D,,0.0,-6,1,0
72740B,,0.0,-76,1,0
72750A,damages,0.0,-54,1,0
72750B,,0.0,-44,1,0
22272,Damaged,0.0,-15,1,0
22272,,0.0,-95,2,0
22273,,0.0,-36,1,0
22275,,0.0,-33,2,0
22276,,0.0,-59,1,0
21143,,0.0,-17,3,0
21144,,0.0,-63,1,0
21145,,0.0,583,3,0
21146,,0.0,-48,2,0
21147,?,0.0,-95,1,0
22286,check,0.0,-47,1,0
72226D,,0.0,-106,1,0
72751A,,0.0,-11,1,0
72751B,,0.0,-13,2,0
72751C,,0.0,-21,2,0
72751D,,0.0,-20,1,0
72752A,,0.0,-18,1,0
72752B,,0.0,-21,1,0
72752C,,0.0,-24,1,0
72752D,,0.0,-46,1,0
22268,check,0.0,-10,1,0
72739C,,0.0,-199,2,0
72740A,,0.0,-43,1,0
22271,,0.0,-32,1,0
72753A,,0.0,-2,1,0
72753B,,0.0,-23,1,0
72753C,,0.0,-7,2,0
72753D,,0.0,-15,1,0
72754A,damaged,0.0,-62,1,0
72754B,,0.0,-44,1,0
72754C,,0.0,-9,1,0
72754D,,0.0,-107,2,0
72755A,,0.0,-1,1,0
48116,,0.0,-42,4,0
20695,,0.0,-15,1,0
20698,,0.0,60,1,0
71038,,0.0,167,1,0
20702,,0.0,11,1,0
20703,,0.0,-36,1,0
48169,,0.0,-9,1,0
48172,,0.0,1,1,0
48179,,0.0,-16,1,0
48184,,0.0,7,2,0
48185,?,0.0,-57,1,0
48187,,0.0,-20,1,0
48188,?,0.0,106,1,0
22253,,0.0,-61,1,0
72750C,,0.0,10,2,0
72750D,,0.0,-8,1,0
72755D,missing,0.0,-130,1,0
72755D,,0.0,-22,1,0
72760B,,0.0,-56,2,0
72771B,,0.0,-87,1,0
72771C,,0.0,-4,1,0
72785A,,0.0,7,4,0
72785B,,0.0,1,1,0
72796A,,0.0,-12,5,0
22268,,0.0,-86,1,0
22271,check,0.0,-43,1,0
72796C,,0.0,-4,1,0
72798A,,0.0,-8,1,0
72798B,,0.0,-2,1,0
72798C,,0.0,-12,3,0
72799A,,0.0,16,3,0
72799B,,0.0,-23,1,0
72799D,,0.0,12,1,0
21159,damaged,0.0,-40,1,0
21160,,0.0,-47,2,0
22236,Rusty ,0.0,-851,1,0
22236,Rusty connections,0.0,-76,1,0
22236,,0.0,3,1,0
22242,,0.0,-43,3,0
72755B,,0.0,-23,1,0
72755C,,0.0,-117,2,0
22245,,0.0,-147,2,0
22219,???lost,0.0,-550,1,0
22236,Rust fixed,0.0,850,1,0
21155,?,0.0,-81,1,0
21157,,0.0,-15,1,0
72799F,,0.0,-51,2,0
72800A,,0.0,-147,2,0
72800D,,0.0,-15,2,0
72800F,,0.0,-5,1,0
21166,?,0.0,-124,1,0
21166,,0.0,431,3,0
21169,,0.0,-124,6,0
21170,,0.0,-4,1,0
72796B,,0.0,4,1,0
22218,,0.0,0,2,0
72801C,check,0.0,-10,1,0
72801E,,0.0,-65,2,0
72801F,,0.0,-7,1,0
72801G,,0.0,-3,3,0
72801H,,0.0,-12,1,0
47569,ENGLISH ROSE DESIGN SHOPPING BAG,0.0,0,2,2
47569,,0.0,-7,1,0
47570,,0.0,-121,3,0
47579,,0.0,-14,2,0
23084,Amazon,0.0,1,1,0
23084,add stock to allocate online orders,0.0,2,1,0
23084,allocate stock for dotcom orders ta,0.0,4,1,0
23090,missing,0.0,-338,1,0
23091,check,0.0,2,1,0
23091,,0.0,-15,1,0
47597,,0.0,-22,1,0
47598,,0.0,-47,4,0
48103,,0.0,2,1,0
22243,,0.0,-15,1,0
22244,,0.0,-46,2,0
72802A,Wet pallet-thrown away,0.0,-306,1,0
72802B,check,0.0,-290,3,0
72802C,check,0.0,-75,3,0
72802C,damages,0.0,-54,1,0
72802C,,0.0,1,1,0
72803A,?,0.0,117,1,0
72803A,damages,0.0,-160,1,0
72803B,,0.0,73,6,0
72807A,???missing,0.0,-224,1,0
72807A,AMAZON,0.0,1,1,0
72807A,damages,0.0,-56,1,0
22213,,0.0,1,1,0
22217,damages?,0.0,-155,1,0
72807B,damages,0.0,-101,1,0
72807B,wet pallet,0.0,-696,1,0
72807C,???missing,0.0,-428,1,0
72807C,damages,0.0,-149,1,0
72807C,wet pallet,0.0,-408,1,0
22202,,0.0,-114,3,0
21161,,0.0,-168,3,0
21163,,0.0,-70,1,0
21165,check,0.0,-28,1,0
21165,,0.0,-201,2,0
72802A,?,0.0,-50,1,0
72802A,Had been put aside.,0.0,54,1,0
75149N,missing,0.0,-394,1,0
75149N,,0.0,2,2,0
77101A,,0.0,-83,2,0
79003B,,0.0,-6,1,0
79023B,,0.0,-57,1,0
79026B,,0.0,-23,2,0
79030A,smashed,0.0,-350,1,0
22191,,0.0,-12,2,0
22192,,0.0,-13,4,0
22193,,0.0,-4,2,0
22194,,0.0,-11,3,0
72807A,wet pallet,0.0,-504,1,0
72807B,????missing,0.0,-124,1,0
79030A,,0.0,133,3,0
79030D,damages,0.0,-664,1,0
79030D,,0.0,13,1,0
79030G,Water damaged,0.0,-16,1,0
79030G,damages,0.0,-413,1,0
79051A,sold as set on dotcom,0.0,-6,1,0
79053A,,0.0,9,1,0
79053B,,0.0,1,1,0
79053D,,0.0,-11,1,0
79057B,,0.0,-2,1,0
79062D,,0.0,960,1,0
75013B,,0.0,124,3,0
75049L,,0.0,3,2,0
79063D,,0.0,2560,1,0
79064C,,0.0,-1,1,0
79065A,,0.0,2,1,0
79065B,,0.0,-2,1,0
79069A,,0.0,14,1,0
79070B,,0.0,-3,1,0
79071A,,0.0,-43,1,0
79071B,,0.0,-8,2,0
47556,,0.0,7,1,0
47559,,0.0,-7,1,0
47562,,0.0,77,2,0
20699,,0.0,-16,1,0
20700,?,0.0,-121,1,0
20701,,0.0,-30,2,0
23113,Damaged,0.0,-1440,1,0
23114,Damaged,0.0,-1440,1,0
23115,Damaged,0.0,-1440,1,0
47565,,0.0,-16,1,0
47566,?,0.0,-850,2,0
47566,,0.0,31,1,0
47567,,0.0,1,1,0
47568,?,0.0,-300,1,0
47568,,0.0,-2,1,0
79082C,,0.0,-2,1,0
22197,,0.0,-9762,4,0
22198,,0.0,-109,2,0
79161A,,0.0,12,3,0
79172D,,0.0,-11,2,0
21174,found,0.0,71,1,0
21174,,0.0,-75,2,0
21175,,0.0,-718,2,0
21176,,0.0,-6,1,0
21177,,0.0,-24,1,0
21179,damaged,0.0,-14,1,0
21179,,0.0,-60,1,0
22184,,0.0,-13,1,0
22187,,0.0,-48,2,0
22188,,0.0,65,1,0
79063C,,0.0,320,1,0
79302C,,0.0,-1,1,0
79302J,,0.0,-1,1,0
79302M,crushed,0.0,-40,1,0
79302M,,0.0,73,1,0
79303A,,0.0,-4,2,0
79303B,,0.0,-5,1,0
22176,amazon,0.0,1,1,0
22176,check,0.0,-28,1,0
22177,,0.0,-8,1,0
22180,,0.0,-31,4,0
22181,check,0.0,-92,1,0
21171,,0.0,-140,2,0
79303D,,0.0,15,1,0
79308B,,0.0,143,2,0
79309A,,0.0,1,1,0
79315B,,0.0,-3,1,0
79315W,,0.0,-6,1,0
79323B,"Unsaleable, destroyed.",0.0,-1671,1,0
79323B,,0.0,-127,1,0
79323G,"Unsaleable, destroyed.",0.0,-657,1,0
79323G,,0.0,870,2,0
79323GR,"Unsaleable, destroyed.",0.0,-1158,1,0
79323GR,sold as gold,0.0,-954,1,0
79323GR,,0.0,-240,1,0
79323LP,"Unsaleable, destroyed.",0.0,-2618,1,0
22189,,0.0,-158,2,0
79192A,,0.0,-9,1,0
81953P,,0.0,-7,1,0
79323LP,,0.0,-8,1,0
79323P,"Unsaleable, destroyed.",0.0,-2003,1,0
79323P,,0.0,-218,1,0
79323S,"Unsaleable, destroyed.",0.0,-674,1,0
79323S,,0.0,-88,1,0
79323W,"Unsaleable, destroyed.",0.0,-4830,1,0
79323W,,0.0,-136,1,0
79340W,,0.0,3,1,0
79342B,"Unsaleable, destroyed.",0.0,-1128,1,0
79342B,,0.0,-173,1,0
21172,,0.0,-90,2,0
21173,,0.0,-77,2,0
22171,,0.0,94,4,0
22927,Amazon,0.0,1,1,0
22927,damaged,0.0,-5,1,0
84464,,0.0,3,1,0
84465,,0.0,-6,1,0
84466,,0.0,-143,3,0
84467,,0.0,-11,6,0
84469,,0.0,-62,2,0
84619,,0.0,-7,2,0
84620,,0.0,40,1,0
84657,,0.0,-72,1,0
84664,,0.0,-11,2,0
84665,water damaged,0.0,-15,1,0
20866,?,0.0,-230,1,0
20867,?,0.0,-271,1,0
20870,,0.0,-28,2,0
84623,,0.0,-53,2,0
22172,,0.0,-5,1,0
81950B,,0.0,-23,1,0
81950V,,0.0,-1,1,0
81952B,,0.0,11,1,0
47016,,0.0,-23,1,0
47361,,0.0,-19,1,0
47420,?,0.0,-1000,1,0
47589,,0.0,-27,3,0
23117,Damaged,0.0,-1440,1,0
23118,Breakages,0.0,-30,1,0
23118,check,0.0,-6,1,0
23118,dotcom adjust,0.0,10,1,0
47502,,0.0,-50,2,0
47505,Damp and rusty,0.0,-420,1,0
47505,,0.0,-13,4,0
47554,,0.0,-4,1,0
81953B,,0.0,-6,1,0
82613A,,0.0,-32,3,0
82613B,,0.0,-71,1,0
81985A,,0.0,-11,2,0
82011B,,0.0,67,1,0
82011C,,0.0,-27,1,0
82011E,,0.0,1,1,0
21182,,0.0,-18,1,0
21183,,0.0,-2,1,0
21185,,0.0,-17,2,0
21186,,0.0,25,2,0
22169,,0.0,-14,2,0
22170,,0.0,-36,2,0
22171,?,0.0,142,1,0
22171,damaged,0.0,-1,1,0
21181,on cargo order,0.0,192,1,0
21181,,0.0,16,3,0
22173,,0.0,-46,4,0
22174,,0.0,-44,3,0
82039C,,0.0,-4,1,0
82494L,MISSING,0.0,-310,1,0
82494L,cracked,0.0,-39,1,0
82494L,crushed ctn,0.0,-33,1,0
82494L,,0.0,-63,4,0
82545A,,0.0,-4,1,0
82607A,damages,0.0,-42,1,0
82607A,,0.0,1,1,0
82607C,damages,0.0,-67,1,0
82607E,,0.0,-54,5,0
82613A,Amazon,0.0,1,1,0
22162,,0.0,-104,3,0
22163,,0.0,-90,1,0
16239,,0.0,-7,1,0
16240,,0.0,-40,1,0
16254,,0.0,-48,4,0
16255,,0.0,-76,1,0
22164,,0.0,-103,2,0
22165,damaged,0.0,-11,1,0
22167,damaged,0.0,-13,1,0
22168,Damages,0.0,-243,1,0
22168,,0.0,-14,3,0
21181,adjustment,0.0,190,2,0
21181,check,0.0,-54,1,0
21181,dotcom,0.0,20,1,0
21181,missing,0.0,-225,1,0
DCGS0071,,0.0,-2,1,0
16259,,0.0,-3167,1,0
17001,,0.0,684,1,0
17017,,0.0,-2,1,0
84029C,,0.0,-44,1,0
84029D,,0.0,54,3,0
84029E,,0.0,-38,3,0
22149,,0.0,46,1,0
44236,,0.0,-12,2,0
44265,,0.0,-2,2,0
44276,,0.0,-4,1,0
23131,,0.0,-12,1,0
23134,,0.0,108,2,0
23135,?,0.0,101,1,0
23135,,0.0,0,2,0
45013,,0.0,-26,2,0
45016,ebay sales,0.0,-130,1,0
45016,,0.0,-36,1,0
46307,,0.0,57,2,0
47009,,0.0,3,1,0
22152,check,0.0,-179,1,0
22155,,0.0,-70,1,0
22157,,0.0,31,1,0
22158,,0.0,-144,3,0
22148,,0.0,-38,2,0
22149,check,0.0,-12,2,0
84029G,,0.0,250,2,0
84030B,,0.0,6,4,0
84030C,,0.0,5,1,0
84030E,,0.0,-2,1,0
84078A,damages etc,0.0,-16,1,0
84078A,show display,0.0,-6,1,0
84250M,,0.0,-52,2,0
10138,,0.0,-327,3,0
15002,rex use,0.0,-1000,1,0
84247B,,0.0,11,1,0
84247C,,0.0,21,3,0
84247D,,0.0,-3,1,0
84247E,,0.0,288,5,0
21195,,0.0,-31,2,0
22143,,0.0,-53,5,0
22144,,0.0,23,3,0
22145,,0.0,-48,4,0
22146,,0.0,8,5,0
22147,check,0.0,-80,1,0
22142,check,0.0,-56,2,0
22142,,0.0,-20,1,0
22149,damages,0.0,-40,1,0
84247H,,0.0,51,2,0
84247K,,0.0,47,1,0
84247L,,0.0,-103,2,0
84247N,,0.0,116,2,0
84248B,,0.0,-17,1,0
84248E,,0.0,-1,1,0
84248F,,0.0,-12,1,0
84249A,check,0.0,-150,1,0
84249A,damaged,0.0,-25,1,0
84249D,,0.0,964,3,0
84250H,,0.0,-15,1,0
84313C,damaged,0.0,-1,1,0
84313C,,0.0,-6,2,0
84251B,,0.0,-60,1,0
84251C,,0.0,272,2,0
84251F,,0.0,-56,4,0
84251J,,0.0,28,2,0
84255A,,0.0,2,2,0
22139,amazon,0.0,15,1,0
22139,,0.0,5,9,0
22141,,0.0,12,2,0
22138,mouldy,0.0,-2000,1,0
22138,,0.0,17,2,0
21187,,0.0,-97,1,0
21190,,0.0,-32,2,0
21192,check,0.0,-164,1,0
21192,wrongly marked,0.0,48,1,0
21193,,0.0,-21,2,0
84255B,,0.0,-36,2,0
84279B,,0.0,133,4,0
84279P,check,0.0,-104,1,0
84279P,found,0.0,84,1,0
84288B,,0.0,25,3,0
40003,?,0.0,-240,1,0
20816,,0.0,-11,1,0
20818,,0.0,-30,1,0
23116,Damaged,0.0,-1440,1,0
20821,damages,0.0,-194,1,0
20821,,0.0,11,2,0
40003,,0.0,-11,1,0
40016,?,0.0,-752,1,0
40016,damaged stock,0.0,-1100,1,0
40016,,0.0,-108,1,0
44228,,0.0,39,4,0
44230,,0.0,-162,1,0
84292B,,0.0,7,2,0
84313A,,0.0,-18,1,0
84313B,Damaged,0.0,-32,1,0
84427B,,0.0,5,4,0
84327A,,0.0,-1,1,0
84341A,,0.0,-2,1,0
84341B,,0.0,-181,2,0
84387A,,0.0,-3,2,0
84402B,,0.0,28,2,0
84402C,,0.0,-20,1,0
84402D,,0.0,4,1,0
84405A,damaged,0.0,-13,1,0
22130,sold as set on dotcom,0.0,-390,1,0
22130,sold in wrong qnty,0.0,-800,1,0
22136,,0.0,-23,1,0
22138,damages,0.0,-135,1,0
84507B,,0.0,20,1,0
84507C,adjustment,0.0,4,1,0
84406B,?,0.0,-450,1,0
84406B,damaged,0.0,-11,1,0
84406B,incorrectly made-thrown away.,0.0,-64,1,0
84406B,,0.0,-38,1,0
84414B,damaged,0.0,-12,1,0
84415A,,0.0,-11,1,0
84415B,,0.0,-9,2,0
84424A,,0.0,23,4,0
84425A,,0.0,1,3,0
22127,sold in set?,0.0,-690,1,0
22128,sold as set on dotcom,0.0,-24,1,0
84437A,,0.0,46,2,0
84439B,,0.0,-60,1,0
84440B,,0.0,-21,1,0
84444C,,0.0,-29,1,0
84450A,,0.0,-32,2,0
84450B,,0.0,-50,1,0
84459B,,0.0,10,3,0
84460A,,0.0,-3,1,0
84476A,,0.0,-11,1,0
84494B,,0.0,-2,2,0
21217,,0.0,-45,1,0
22084,,0.0,-129,9,0
84508A,check,0.0,-39,1,0
84508A,wet ctn,0.0,-48,1,0
84508B,,0.0,161,2,0
84508C,check,0.0,-21,1,0
22117,check,0.0,184,1,0
22121,?,0.0,-90,1,0
22121,check,0.0,-10,1,0
22121,had been put aside,0.0,32,1,0
22121,,0.0,21,2,0
22122,,0.0,63,2,0
20822,SILVER WINE GOBLET,0.0,0,2,1
20822,,0.0,-14,1,0
20823,,0.0,-102,1,0
20824,,0.0,-74,1,0
23131,?,0.0,-49,1,0
23131,had been put aside,0.0,48,1,0
37503,damaged,0.0,-19,1,0
37503,,0.0,-106,2,0
37504,,0.0,-2,1,0
37506,,0.0,-1,1,0
37508,,0.0,-18,2,0
37509,,0.0,32,5,0
40001,check,0.0,-240,1,0
40002,,0.0,-10,1,0
22125,,0.0,34,3,0
22126,given away,0.0,-10000,2,0
22126,,0.0,-6400,1,0
22127,Dotcom sold in 6's,0.0,-60,1,0
21227,,0.0,-3,1,0
21228,,0.0,-25,2,0
21201,???,0.0,-390,1,0
21203,,0.0,-58,1,0
22113,,0.0,-96,2,0
22114,,0.0,-75,4,0
84509F,,0.0,-24,2,0
22082,,0.0,-27,1,0
21210,,0.0,-177,1,0
21214,Came as green?,0.0,-153,1,0
21214,,0.0,4,2,0
21216,,0.0,-7,3,0
22073,,0.0,-56,1,0
21223,,0.0,-13,1,0
22086,,0.0,-60,2,0
22087,Amazon,0.0,6,1,0
22087,,0.0,-103,9,0
22088,,0.0,-38,2,0
84510B,,0.0,10,5,0
84510F,,0.0,-30,2,0
21225,,0.0,-17,1,0
21226,,0.0,34,1,0
22060,damaged,0.0,-1,1,0
22060,,0.0,-16,1,0
22077,found,0.0,24,1,0
22077,,0.0,-126,1,0
22078,,0.0,-197,2,0
22080,?,0.0,-283,1,0
22080,,0.0,3,3,0
84519D,,0.0,-36,1,0
84520B,,0.0,-61,1,0
84520D,,0.0,-283,2,0
84529A,,0.0,-32,3,0
84529B,,0.0,-2,1,0
84529C,,0.0,-14,1,0
84531A,returned,0.0,2,1,0
84531A,,0.0,-34,1,0
22050,,0.0,-75,2,0
22051,?,0.0,-300,1,0
84531B,returned,0.0,2,1,0
84531B,,0.0,-23,1,0
84532B,,0.0,-14,2,0
84533B,,0.0,-38,1,0
84534B,,0.0,-77,4,0
84535A,,0.0,279,5,0
22054,,0.0,-8,1,0
22056,,0.0,-18,1,0
22057,smashed,0.0,-23,1,0
22058,damaged?,0.0,-191,1,0
22058,,0.0,183,3,0
22044,,0.0,-240,1,0
21231,,0.0,-91,2,0
22062,,0.0,37,3,0
84537B,,0.0,-21,2,0
84555A,,0.0,-20,2,0
84558B,,0.0,2,2,0
84559B,,0.0,-158,1,0
84559D,,0.0,-124,4,0
20711,check,0.0,-220,1,0
20711,lost in space,0.0,-98,1,0
20712,missing,0.0,-239,1,0
20713,Found,0.0,100,1,0
20820,damages,0.0,-143,1,0
20820,,0.0,-3,1,0
20713,missing,0.0,-170,1,0
20713,wrongly coded 23343,0.0,1000,1,0
20713,wrongly coded-23343,0.0,-800,1,0
20713,wrongly marked 23343,0.0,200,1,0
37483,,0.0,140,2,0
37484,,0.0,1,1,0
37485,,0.0,77,2,0
37501,,0.0,315,3,0
37502,,0.0,341,3,0
21241,,0.0,-90,1,0
22049,damaged,0.0,-100,1,0
84596I,,0.0,72,1,0
84596J,,0.0,67,2,0
22052,,0.0,-100,2,0
84562A,,0.0,-2,2,0
84562B,,0.0,-5,1,0
84563A,damaged,0.0,-4,1,0
84563A,,0.0,-10,1,0
84563B,damaged,0.0,-11,1,0
84569A,,0.0,-107,2,0
84569B,,0.0,-37,2,0
84569C,,0.0,-157,2,0
84569D,,0.0,-70,1,0
22042,,0.0,-197,1,0
22043,check,0.0,-40,1,0
22043,dotcom,0.0,-9,1,0
22035,,0.0,-241,4,0
22036,,0.0,-45,1,0
21236,,0.0,-6,1,0
84575A,,0.0,-14,1,0
84575B,,0.0,-18,2,0
84585L,,0.0,-2,1,0
84595B,,0.0,-42,2,0
84595E,,0.0,10,1,0
84596E,,0.0,-148,2,0
84596G,??,0.0,-365,1,0
84596G,,0.0,288,1,0
84613A,thrown away,0.0,-230,1,0
84613C,,0.0,-190,2,0
84596K,,0.0,195,1,0
84596L,,0.0,-21,1,0
84597A,,0.0,-16,1,0
22030,??,0.0,-635,1,0
22033,counted,0.0,-80,1,0
22033,,0.0,-50,1,0
22034,,0.0,-234,4,0
22035,taig adjust,0.0,37,2,0
22025,check,0.0,-30,1,0
22028,,0.0,-90,3,0
22037,found again,0.0,50,1,0
22037,,0.0,-108,1,0
84597B,damages,0.0,-6,1,0
84597B,,0.0,-2,2,0
84597C,,0.0,-18,2,0
84600A,,0.0,-15,1,0
84601A,,0.0,-94,2,0
84611B,thrown away,0.0,-1430,1,0
84611B,,0.0,1287,1,0
23152,,0.0,-23,1,0
23155,sold as set on dotcom,0.0,-84,1,0
23157,check,0.0,212,1,0
20799,damaged,0.0,1,1,0
20799,,0.0,-17,2,0
20800,,0.0,-26,1,0
37471,sold as set on dotcom,0.0,-12,1,0
37471,,0.0,-111,1,0
37474,,0.0,-14,2,0
37476,,0.0,-29,3,0
37481,,0.0,6,1,0
20710,,0.0,-16,1,0
84612B,thrown away,0.0,-162,1,0
84613A,poor quality,0.0,-72,1,0
21982,,0.0,-595,3,0
21984,,0.0,32,4,0
84614A,thrown away,0.0,-390,1,0
84614C,,0.0,-64,2,0
84625B,Damaged,0.0,-47,1,0
84625C,,0.0,-32,1,0
84625D,,0.0,-30,1,0
84659A,check,0.0,19,1,0
22003,,0.0,10,1,0
22016,,0.0,11,2,0
22021,,0.0,-20,1,0
22022,,0.0,-28,1,0
22024,,0.0,-90,2,0
21950,,0.0,-19,2,0
21955,,0.0,-44,1,0
21967,MIA,0.0,-512,1,0
84660A,damaged,0.0,-15,1,0
84660A,,0.0,7,2,0
84660C,,0.0,-20,2,0
84663A,,0.0,22,3,0
21246,damaged,0.0,-2,1,0
21246,,0.0,-92,1,0
21247,,0.0,-37,2,0
21248,,0.0,-18,1,0
21255,,0.0,-83,3,0
21256,,0.0,-84,2,0
21257,?,0.0,-94,1,0
21992,check,0.0,13,1,0
84671A,,0.0,2,1,0
84671B,,0.0,-2,1,0
84672A,,0.0,-2,1,0
84705A,,0.0,-9,2,0
84705B,,0.0,-11,1,0
84705C,,0.0,8,1,0
37438,,0.0,-4,1,0
37441,,0.0,78,3,0
37446,,0.0,-484,6,0
37448,damages,0.0,-80,1,0
20713,Marked as 23343,0.0,400,1,0
20713,found,0.0,100,1,0
37449,,0.0,-21,4,0
37450,missing,0.0,-210,1,0
37450,,0.0,-6,1,0
37451,,0.0,4,2,0
37461,,0.0,62,6,0
37464,,0.0,-226,3,0
37467,,0.0,-26,3,0
37468,,0.0,66,3,0
84705D,,0.0,-6,1,0
84705E,,0.0,-2,1,0
84743C,damages,0.0,-26,1,0
84743C,,0.0,-16,3,0
21967,,0.0,5,2,0
21973,,0.0,-38,2,0
21974,,0.0,-45,1,0
21981,,0.0,-120,3,0
21244,,0.0,-70,3,0
84705F,,0.0,-3,1,0
84706A,,0.0,-5,2,0
84706B,,0.0,-19,1,0
84706C,,0.0,-9,1,0
84706D,,0.0,-5,1,0
84706E,,0.0,-40,1,0
84706F,,0.0,-13,1,0
21929,,0.0,-52,1,0
21935,,0.0,6,1,0
21937,?,0.0,-161,1,0
21257,,0.0,7,1,0
21258,?,0.0,-29,1,0
21937,,0.0,12,1,0
84708B,,0.0,-5,1,0
84709A,Damaged,0.0,-15,1,0
84709A,,0.0,40,1,0
84709B,,0.0,35,2,0
84711A,,0.0,-205,1,0
84712B,,0.0,144,1,0
84741C,,0.0,-107,3,0
84795A,coding mix up,0.0,-27,1,0
84795A,,0.0,65,2,0
84795C,sold as D?,0.0,-10,1,0
84750A,damages,0.0,-85,1,0
84750A,,0.0,-7,2,0
84750B,,0.0,-39,2,0
84750C,,0.0,-3,1,0
84751B,,0.0,-84,2,0
84752B,,0.0,-2,1,0
84753A,,0.0,88,2,0
21927,,0.0,8,1,0
21928,,0.0,5,3,0
21929,?,0.0,-420,1,0
21918,,0.0,-333,2,0
21919,,0.0,-1,1,0
21920,,0.0,-2,1,0
21937,found,0.0,50,1,0
21252,,0.0,-11,2,0
21254,,0.0,-12,1,0
84760L,,0.0,-54,1,0
84760S,,0.0,-28,2,0
84762A,,0.0,-12,4,0
84762B,,0.0,-2,1,0
84762C,,0.0,-13,1,0
84782A,"damages, lost bits etc",0.0,-20,1,0
84782A,,0.0,-11,1,0
84782B,"damages, lost bits etc",0.0,-46,1,0
84782C,,0.0,-27,2,0
21911,,0.0,-25,3,0
21914,,0.0,-57,4,0
21915,John Lewis,0.0,200,1,0
21915,Mixed with blue,0.0,-390,1,0
84795C,,0.0,14,4,0
84795D,missing,0.0,-240,1,0
84795D,,0.0,53,7,0
84795E,,0.0,3,2,0
84796A,,0.0,-35,1,0
84796B,,0.0,-25,3,0
21266,,0.0,-23,1,0
21267,,0.0,-22,1,0
21268,,0.0,46,4,0
21275,,0.0,-2,2,0
21276,,0.0,-8,1,0
21900,?,0.0,1520,1,0
21900,reverse mistake,0.0,-1520,1,0
21923,,0.0,36,3,0
21924,,0.0,29,3,0
84797A,,0.0,-15,1,0
84797B,Donated to The Food Chain charity,0.0,-1,1,0
84797B,,0.0,-28,2,0
84798A,,0.0,-37,1,0
84798B,,0.0,-139,2,0
84798C,,0.0,2,1,0
21909,,0.0,-4,1,0
21910,,0.0,-28,2,0
84810C,,0.0,-3,1,0
84811A,,0.0,1,1,0
84814A,,0.0,-13,2,0
21915,,0.0,28,4,0
21258,,0.0,7,2,0
21259,,0.0,-51,1,0
84800L,wet damaged,0.0,-144,1,0
84800L,,0.0,-29,1,0
84800M,,0.0,-124,1,0
84801A,check,0.0,-102,1,0
84801A,wet damaged,0.0,-48,1,0
84801B,,0.0,-44,1,0
84802A,,0.0,-92,3,0
84802B,,0.0,-125,1,0
84803A,,0.0,-23,2,0
21897,,0.0,38,2,0
21898,,0.0,-17,3,0
21269,,0.0,-8,3,0
21272,?,0.0,-212,1,0
21900,,0.0,-1520,1,0
21902,,0.0,-361,2,0
21904,,0.0,-24,2,0
21907,,0.0,-77,1,0
84803B,,0.0,79,3,0
84804A,wet damaged,0.0,-125,1,0
84804B,,0.0,-96,1,0
20801,,0.0,6,1,0
20803,damages,0.0,-40,1,0
20804,,0.0,31,3,0
23159,,0.0,-99,1,0
20814,,0.0,-15,1,0
23169,smashed,0.0,-235,1,0
23175,,0.0,-42,2,0
37413,,0.0,5568,1,0
37422,,0.0,-247,4,0
37423,,0.0,-137,2,0
37424,,0.0,-141,2,0
84631,,0.0,-32,3,0
84638,,0.0,-18,1,0
22892,check,0.0,-62,1,0
22893,,0.0,-42,1,0
22894,,0.0,0,2,0
84609,damages,0.0,-29,1,0
84615,,0.0,-8,1,0
84616,,0.0,-12,2,0
22922,sold as set on dotcom,0.0,-42,1,0
22923,sold as set on dotcom,0.0,-12,1,0
22924,sold as set on dotcom,0.0,-30,1,0
22925,AMAZON,0.0,1,1,0
22896,,0.0,0,2,0
22897,,0.0,0,2,0
22898,,0.0,0,2,0
22900,,0.0,0,2,0
37432,,0.0,-2,1,0
84805A,wet damaged,0.0,-96,1,0
84805B,wet damaged,0.0,-96,1,0
84809A,,0.0,-126,1,0
84809B,damaged,0.0,-324,1,0
84857C,,0.0,0,2,0
84858A,wet and rotting,0.0,-100,1,0
84858A,,0.0,-5,2,0
84858B,wet & rotting,0.0,-200,1,0
84814B,,0.0,79,1,0
15030,,0.0,150,1,0
84845A,,0.0,-2,1,0
84845B,,0.0,-8,1,0
84845C,,0.0,14,6,0
84845D,,0.0,-5,3,0
84846A,,0.0,-8,1,0
21895,,0.0,-25,2,0
21896,,0.0,-38,1,0
21891,,0.0,-129,2,0
21892,,0.0,-80,1,0
21893,,0.0,-20,3,0
21894,,0.0,-40,1,0
21272,,0.0,18,2,0
21273,,0.0,-2,1,0
21274,,0.0,-15,2,0
21275,?,0.0,-30,1,0
84849C,,0.0,-14,1,0
